Time,tluft,month,wind,wind_dir,rh,global,mslp
6/4/2019 12:00,17.9,6,3.3,256,52,609.86,1014.5
6/4/2019 13:00,18.4,6,3.3,245,53,810.17,1014.4
6/4/2019 14:00,18.4,6,3.1,252,51,735.92,1014.2
6/4/2019 15:00,18.9,6,3.9,245,48,718.51,1014.1
6/4/2019 16:00,18,6,3.9,250,51,571.65,1013.8
6/4/2019 17:00,17.8,6,4,250,53,502.61,1013.8
6/4/2019 18:00,17,6,3.3,243,58,371.05,1013.7
6/4/2019 19:00,16.8,6,1.5,244,62,215.47,1013.3
6/4/2019 20:00,16,6,1.4,283,67,98.63,1013.2
6/4/2019 21:00,14.9,6,1.3,320,61,22.99,1013.3
6/4/2019 22:00,13.9,6,0.7,357,69,1.38,1012.9
6/4/2019 23:00,12.7,6,0.9,62,75,0,1012.9
6/5/2019 0:00,11.4,6,0,0,84,0,1012.8
6/5/2019 1:00,10.2,6,1.6,30,85,0,1012.2
6/5/2019 2:00,9.8,6,1.1,45,88,0,1012.2
6/5/2019 3:00,10.5,6,2.2,27,85,0.5,1011.6
6/5/2019 4:00,11.3,6,1.6,58,83,10.04,1010.5
6/5/2019 5:00,12.8,6,2.8,52,81,49.47,1009.6
6/5/2019 6:00,13.6,6,1.7,15,79,74.1,1009.9
6/5/2019 7:00,14.6,6,2.7,46,83,48.99,1009
6/5/2019 8:00,19.3,6,2.3,108,65,207.25,1007.9
6/5/2019 9:00,22.2,6,4.7,135,56,486.76,1008.1
6/5/2019 10:00,24.2,6,6.6,181,55,496.11,1008.6
6/5/2019 11:00,24.8,6,5.2,189,56,641.32,1009.1
6/5/2019 12:00,25.2,6,4.7,180,53,786.83,1009.5
6/5/2019 13:00,26.6,6,3.5,179,52,797.5,1010
6/5/2019 14:00,23.9,6,4.3,218,61,756.82,1010.7
6/5/2019 15:00,23.7,6,3.7,230,61,681.77,1011
6/5/2019 16:00,24.2,6,2.9,231,63,563.02,1011
6/5/2019 17:00,24.5,6,2.7,241,61,483.01,1011
6/5/2019 18:00,23.8,6,2.4,256,64,344.14,1011
6/5/2019 19:00,21.8,6,2.9,289,74,208.12,1011.5
6/5/2019 20:00,20.7,6,1.1,322,76,62.44,1011.7
6/5/2019 21:00,20.2,6,0.9,31,79,19.09,1011.9
6/5/2019 22:00,19.7,6,1.4,47,81,0.85,1012.1
6/5/2019 23:00,18.9,6,0.7,13,84,0.1,1012.1
6/6/2019 0:00,18.3,6,0.7,36,87,0,1011.8
6/6/2019 1:00,17.9,6,0,0,89,0,1011.5
6/6/2019 2:00,17.4,6,0.9,23,90,0,1011
6/6/2019 3:00,17.5,6,1.1,6,88,0.1,1010.7
6/6/2019 4:00,18.1,6,1.5,11,83,9.17,1010.3
6/6/2019 5:00,20.6,6,0,0,75,67.83,1010.1
6/6/2019 6:00,22.9,6,1.6,122,67,171.51,1010
6/6/2019 7:00,23.9,6,3,116,62,298.69,1010.2
6/6/2019 8:00,25.4,6,4,116,56,427.31,1010
6/6/2019 9:00,26.7,6,3.5,97,54,411.2,1009.7
6/6/2019 10:00,27.8,6,4.4,120,47,660.28,1009.4
6/6/2019 11:00,28.8,6,5.2,135,41,700.26,1009
6/6/2019 12:00,29.4,6,4.1,121,39,492.91,1008.9
6/6/2019 13:00,29.4,6,5.1,138,38,683.35,1008.6
6/6/2019 14:00,30.1,6,4.2,157,35,634.82,1008.3
6/6/2019 15:00,29.4,6,4.5,171,35,592.42,1008.1
6/6/2019 16:00,30.3,6,5.2,189,33,652.12,1007.8
6/6/2019 17:00,28.7,6,3.5,218,40,450.04,1008.2
6/6/2019 18:00,25.9,6,4.3,208,49,255.21,1008.7
6/6/2019 19:00,25,6,3,195,52,237.39,1008.7
6/6/2019 20:00,23,6,2.2,223,60,94.5,1009
6/6/2019 21:00,17.3,6,2.7,286,86,19.78,1010.2
6/6/2019 22:00,17.1,6,1.4,307,88,1.75,1010.3
6/6/2019 23:00,16.2,6,3.5,243,87,0.31,1011
6/7/2019 0:00,15.1,6,4.2,291,88,0,1010.9
6/7/2019 1:00,14.4,6,2.5,290,94,0,1011.2
6/7/2019 2:00,14.1,6,3,277,95,0.04,1011.5
6/7/2019 3:00,13.9,6,3.8,274,94,1.2,1012.1
6/7/2019 4:00,13.6,6,3.5,270,93,1.63,1012.2
6/7/2019 5:00,13.4,6,2.8,265,94,8.28,1012.3
6/7/2019 6:00,13.3,6,2.5,260,93,33.97,1012.8
6/7/2019 7:00,13.5,6,2.3,269,91,56.16,1013.3
6/7/2019 8:00,13.8,6,2.3,247,92,98.14,1013.6
6/7/2019 9:00,14,6,3,260,84,131.89,1014.3
6/7/2019 10:00,14,6,1.5,263,85,158.52,1014.3
6/7/2019 11:00,14.8,6,1.3,239,77,273.49,1014.1
6/7/2019 12:00,16.3,6,2.9,245,69,489.93,1014.4
6/7/2019 13:00,17.4,6,3.3,248,61,636.67,1014.5
6/7/2019 14:00,18,6,2.8,257,60,629.45,1014.3
6/7/2019 15:00,18.3,6,3,245,50,735.8,1014
6/7/2019 16:00,18.8,6,1.8,252,46,637.4,1013.5
6/7/2019 17:00,19.2,6,1.8,270,53,516.87,1013.1
6/7/2019 18:00,19.8,6,0.9,315,51,379.08,1012.8
6/7/2019 19:00,18.7,6,2.2,294,50,239.56,1012.9
6/7/2019 20:00,17.5,6,2.1,289,54,120.78,1013.1
6/7/2019 21:00,15.8,6,1.7,320,63,30.07,1013
6/7/2019 22:00,15.3,6,0,0,65,1.17,1013.2
6/7/2019 23:00,14.7,6,0.8,79,70,0,1013.1
6/8/2019 0:00,13.7,6,0,0,73,0,1013
6/8/2019 1:00,13.4,6,0,0,77,0,1013
6/8/2019 2:00,12.5,6,0.7,85,84,0.01,1012.9
6/8/2019 3:00,11.6,6,0.7,58,88,0.77,1013
6/8/2019 4:00,11.6,6,0,0,87,13.45,1012.4
6/8/2019 5:00,12.9,6,0.7,3,85,56.07,1012.3
6/8/2019 6:00,15.4,6,2,124,84,97.99,1012.2
6/8/2019 7:00,16.6,6,2.9,133,75,202.84,1011.7
6/8/2019 8:00,16.9,6,3.5,134,78,152.39,1012.1
6/8/2019 9:00,15.6,6,2.9,169,93,37.46,1013
6/8/2019 10:00,15.3,6,2.5,141,94,101.01,1012.9
6/8/2019 11:00,15.5,6,2.3,137,95,114.88,1012.9
6/8/2019 12:00,16.4,6,2.8,146,92,214.55,1012.8
6/8/2019 13:00,18,6,4.5,173,75,481.45,1012.7
6/8/2019 14:00,18.7,6,4.7,180,69,468.7,1012.5
6/8/2019 15:00,18.7,6,4.7,202,64,434.21,1013
6/8/2019 16:00,18.2,6,6,191,61,453.02,1013.3
6/8/2019 17:00,18.1,6,5.8,199,64,387.9,1013.6
6/8/2019 18:00,16.8,6,4.3,209,67,211.33,1013.8
6/8/2019 19:00,15.5,6,4.2,191,76,144.31,1013.9
6/8/2019 20:00,15.2,6,4.4,188,72,79.11,1014.1
6/8/2019 21:00,15.2,6,4.7,188,72,10.39,1014.2
6/8/2019 22:00,15.3,6,4.6,182,75,0.79,1014.1
6/8/2019 23:00,14.7,6,6.7,186,86,0,1014.1
6/9/2019 0:00,14.4,6,6.4,188,79,0,1014.2
6/9/2019 1:00,14.5,6,6.6,198,77,0,1014.1
6/9/2019 2:00,14.5,6,5.6,194,76,0,1014
6/9/2019 3:00,13.9,6,7,187,82,0,1013.8
6/9/2019 4:00,14.3,6,6.2,194,81,2.01,1013.7
6/9/2019 5:00,13.8,6,5.9,195,84,19.56,1013.8
6/9/2019 6:00,12.9,6,4.8,210,93,25.75,1014.4
6/9/2019 7:00,13.1,6,4.8,200,88,74.82,1015
6/9/2019 8:00,13.1,6,5.1,191,88,37.14,1015.3
6/9/2019 9:00,13.2,6,5.8,202,91,51.08,1015.5
6/9/2019 10:00,13.9,6,5.5,211,86,96.19,1016.7
6/9/2019 11:00,13.8,6,4,223,89,166.18,1017.8
6/9/2019 12:00,14.9,6,6.5,231,74,265.37,1018.4
6/9/2019 13:00,13.2,6,4.8,229,90,119.21,1019.2
6/9/2019 14:00,14.3,6,4,230,83,279.27,1020
6/9/2019 15:00,16.3,6,5.2,234,67,568.46,1020.3
6/9/2019 16:00,16.7,6,5.7,235,63,652.75,1020.7
6/9/2019 17:00,17.4,6,5,241,58,431.55,1020.6
6/9/2019 18:00,16.9,6,5.5,249,61,315.5,1020.8
6/9/2019 19:00,16.3,6,3.7,216,64,233.17,1020.7
6/9/2019 20:00,15.5,6,3,216,71,61.57,1020.8
6/9/2019 21:00,14.3,6,1.1,309,78,18,1021
6/9/2019 22:00,13.5,6,0.7,302,83,2.91,1021.5
6/9/2019 23:00,12.2,6,0,0,89,0,1021.7
6/10/2019 0:00,12.1,6,0,0,91,0,1021.8
6/10/2019 1:00,11.2,6,0,0,92,0,1021.8
6/10/2019 2:00,10.4,6,0,0,96,0,1021.8
6/10/2019 3:00,10.2,6,0,0,96,0.83,1021.7
6/10/2019 4:00,9.8,6,0,0,97,14.58,1021.7
6/10/2019 5:00,11.4,6,0,0,95,77.21,1021.7
6/10/2019 6:00,13.4,6,1.5,128,87,193.96,1021.7
6/10/2019 7:00,14.8,6,1.1,221,75,340.06,1021.5
6/10/2019 8:00,15.1,6,2,240,73,286.16,1021.6
6/10/2019 9:00,16.1,6,2.3,272,70,487.24,1021.4
6/10/2019 10:00,17.1,6,2.7,286,63,666.61,1021.3
6/10/2019 11:00,18.2,6,2.6,271,52,803.9,1020.9
6/10/2019 12:00,18.9,6,1.8,225,43,810.77,1020.7
6/10/2019 13:00,19.4,6,2.5,240,46,822.72,1020.6
6/10/2019 14:00,20.4,6,2.3,230,42,862.31,1020.1
6/10/2019 15:00,20.4,6,2.8,266,44,774.2,1019.8
6/10/2019 16:00,20.7,6,2.2,275,39,628.89,1019.6
6/10/2019 17:00,20,6,2.6,297,44,458.61,1019.3
6/10/2019 18:00,19.1,6,2.9,321,44,229.31,1019.1
6/10/2019 19:00,18.7,6,2.7,332,43,169.84,1018.9
6/10/2019 20:00,18.4,6,2.2,342,43,121.33,1018.7
6/10/2019 21:00,16.9,6,1.2,358,51,41.77,1019
6/10/2019 22:00,16.4,6,1.2,21,53,3.82,1018.9
6/10/2019 23:00,15.7,6,2.1,46,57,0.13,1018.7
6/11/2019 0:00,14.4,6,0.9,22,67,0,1018.6
6/11/2019 1:00,14.4,6,2.2,54,65,0,1018.2
6/11/2019 2:00,15,6,2.6,59,66,0.09,1017.9
6/11/2019 3:00,14.8,6,2.9,51,70,0.93,1017.8
6/11/2019 4:00,14.9,6,2.1,45,78,4.75,1017.2
6/11/2019 5:00,15.2,6,3,41,70,18.46,1016.8
6/11/2019 6:00,15.4,6,2.7,54,69,25.59,1016.7
6/11/2019 7:00,15.8,6,3.4,47,67,47.06,1016.2
6/11/2019 8:00,16.9,6,3.3,50,66,84.96,1016.3
6/11/2019 9:00,17.7,6,4.2,58,65,129.3,1016.3
6/11/2019 10:00,17.2,6,4.1,70,68,91.02,1016.4
6/11/2019 11:00,15.3,6,3.9,57,90,129.85,1016.3
6/11/2019 12:00,15.5,6,5,47,91,129.29,1015.8
6/11/2019 13:00,16.5,6,5.5,48,84,269.96,1015.7
6/11/2019 14:00,17.4,6,6.1,49,76,270.5,1015.7
6/11/2019 15:00,17.7,6,6.4,53,76,450.52,1015.5
6/11/2019 16:00,17.3,6,6.3,57,76,246.6,1015.6
6/11/2019 17:00,17.8,6,5.6,53,72,166.54,1015.2
6/11/2019 18:00,17.4,6,4.5,58,72,84.68,1015.7
6/11/2019 19:00,17.4,6,3.4,61,72,120.48,1015.9
6/11/2019 20:00,17.6,6,2.8,61,71,61.65,1016.5
6/11/2019 21:00,17.5,6,2.7,76,71,8.82,1017.1
6/11/2019 22:00,17.4,6,2.7,85,64,0.43,1017.5
6/11/2019 23:00,16.6,6,3,72,61,0.05,1017.5
6/12/2019 0:00,15.6,6,4.1,46,67,0,1017.6
6/12/2019 1:00,15.2,6,4.5,46,73,0,1017.2
6/12/2019 2:00,14.7,6,5.1,48,78,0.05,1017.4
6/12/2019 3:00,14.4,6,4.1,45,73,0,1017.4
6/12/2019 4:00,14.1,6,4.6,52,70,7.75,1017.2
6/12/2019 5:00,13.9,6,4.3,50,69,34,1017
6/12/2019 6:00,14.1,6,5.1,46,67,51.4,1016.3
6/12/2019 7:00,14.3,6,4.8,61,66,102.77,1016.8
6/12/2019 8:00,14.7,6,6.3,49,66,115.84,1014.8
6/12/2019 9:00,14.2,6,5.5,45,73,119.51,1013.8
6/12/2019 10:00,14.7,6,2.9,31,78,148.9,1015.3
6/12/2019 11:00,14.5,6,3.6,42,85,139.84,1015.4
6/12/2019 12:00,13.7,6,3.2,38,93,70.75,1015.2
6/12/2019 13:00,14.2,6,3.5,37,93,105.84,1014.7
6/12/2019 14:00,14.6,6,5.3,35,91,174.42,1014.2
6/12/2019 15:00,14.7,6,5.3,41,83,204.25,1014.2
6/12/2019 16:00,15.3,6,4.6,41,86,187.07,1013.7
6/12/2019 17:00,15.2,6,6,49,83,160.11,1012.9
6/12/2019 18:00,14.6,6,6.5,45,85,84.16,1012.4
6/12/2019 19:00,14.9,6,4.1,50,84,44.53,1011.7
6/12/2019 20:00,15.5,6,4.6,67,79,23.14,1011.6
6/12/2019 21:00,15,6,3.9,55,81,8.11,1011
6/12/2019 22:00,14.4,6,2.9,58,81,1.03,1010.5
6/12/2019 23:00,14.4,6,2.6,61,79,0.29,1009.7
6/13/2019 0:00,14.5,6,0.8,139,84,0,1010.2
6/13/2019 1:00,14.5,6,2,69,89,0,1008.5
6/13/2019 2:00,14.5,6,2.3,100,92,0.23,1007.8
6/13/2019 3:00,14.7,6,1.6,47,93,1.87,1008.2
6/13/2019 4:00,14.9,6,0.9,105,98,4.97,1008.4
6/13/2019 5:00,15.3,6,1.5,152,98,9.25,1008.8
6/13/2019 6:00,15.7,6,2.1,167,99,15.14,1009.1
6/13/2019 7:00,16.2,6,2.5,191,98,40.54,1009.2
6/13/2019 8:00,16.2,6,3.8,199,100,91.94,1010.2
6/13/2019 9:00,16.2,6,3,211,83,345.54,1011.1
6/13/2019 10:00,15.8,6,4.3,204,79,552.07,1011.3
6/13/2019 11:00,16.6,6,3.2,196,73,350.89,1012.3
6/13/2019 12:00,17.1,6,3.6,216,69,456.93,1013
6/13/2019 13:00,18.4,6,2.7,204,67,726.87,1013.2
6/13/2019 14:00,18.9,6,3.2,219,68,755.43,1013.4
6/13/2019 15:00,20,6,3.1,214,62,750.15,1013.7
6/13/2019 16:00,19.8,6,2.5,201,58,653.3,1013.6
6/13/2019 17:00,21.4,6,2.5,230,59,544.23,1013.9
6/13/2019 18:00,20.6,6,2.8,199,52,393.45,1014.2
6/13/2019 19:00,20.6,6,2.5,152,52,246.07,1014.4
6/13/2019 20:00,20.1,6,2.3,184,53,117.01,1014.8
6/13/2019 21:00,18.6,6,1.5,133,63,30.02,1015.1
6/13/2019 22:00,17.5,6,1.4,151,69,1.84,1015.9
6/13/2019 23:00,16.3,6,0,0,75,0.07,1016
6/14/2019 0:00,14.3,6,0.9,49,83,0,1015.7
6/14/2019 1:00,13.7,6,1.4,48,88,0,1016.4
6/14/2019 2:00,13.6,6,0.7,32,87,0.12,1016.2
6/14/2019 3:00,13.7,6,0,0,87,0.55,1016.6
6/14/2019 4:00,15.4,6,1.6,129,79,3.39,1016.7
6/14/2019 5:00,15.3,6,1.3,129,83,9.75,1016.8
6/14/2019 6:00,16,6,2.4,132,78,68.92,1017
6/14/2019 7:00,17.1,6,3.3,164,74,212.68,1017.3
6/14/2019 8:00,18.6,6,3,153,71,462.39,1017.6
6/14/2019 9:00,19.4,6,4,177,63,551.51,1018.1
6/14/2019 10:00,19.9,6,3,192,65,512.39,1018.5
6/14/2019 11:00,20.9,6,3,178,57,763.11,1019
6/14/2019 12:00,22.8,6,2.5,227,52,760.56,1019
6/14/2019 13:00,22.6,6,3.6,227,47,819.54,1018.8
6/14/2019 14:00,23.8,6,3.8,186,37,819.13,1018.9
6/14/2019 15:00,23.9,6,3.9,202,40,724.72,1018.9
6/14/2019 16:00,23,6,3,217,41,565.46,1018.8
6/14/2019 17:00,22.8,6,1.9,199,44,301.02,1018.5
6/14/2019 18:00,21.9,6,2.5,184,47,110.06,1018.8
6/14/2019 19:00,21.6,6,1.1,164,48,82.78,1018.6
6/14/2019 20:00,20.3,6,3.1,258,65,45.89,1019.4
6/14/2019 21:00,16.4,6,0.6,52,87,7.52,1018.9
6/14/2019 22:00,15.9,6,0.8,55,87,1.52,1019
6/14/2019 23:00,15.7,6,1.2,49,90,0,1019.2
6/15/2019 0:00,15.6,6,0,0,87,0,1019.5
6/15/2019 1:00,15,6,0,0,89,0,1019.1
6/15/2019 2:00,14.4,6,0,0,91,0.04,1018.8
6/15/2019 3:00,13.8,6,2.1,20,91,0.92,1018.5
6/15/2019 4:00,14,6,0,0,89,12.09,1018.5
6/15/2019 5:00,15,6,1.8,43,84,49.22,1018.1
6/15/2019 6:00,16.4,6,2.7,64,75,90.68,1017.5
6/15/2019 7:00,17.6,6,1.5,39,72,143.78,1017.2
6/15/2019 8:00,19.2,6,2.3,64,67,319.17,1016.7
6/15/2019 9:00,23.1,6,2.3,90,53,465.25,1016.5
6/15/2019 10:00,24.9,6,3.1,90,50,561.99,1016
6/15/2019 11:00,25.9,6,3.4,97,47,728.15,1015.4
6/15/2019 12:00,26.8,6,3.7,142,42,667.27,1014.9
6/15/2019 13:00,26.8,6,2.4,102,41,443.99,1014.7
6/15/2019 14:00,27.1,6,3.4,136,39,495.01,1014.4
6/15/2019 15:00,26.3,6,3.4,137,39,327.41,1014.2
6/15/2019 16:00,25.7,6,3.3,131,42,248.91,1014.2
6/15/2019 17:00,23.3,6,2.5,218,51,130.76,1013.9
6/15/2019 18:00,21.8,6,2.6,186,55,93.45,1013.8
6/15/2019 19:00,21.2,6,1.1,64,64,49.07,1014.2
6/15/2019 20:00,21.3,6,1.1,97,55,24.55,1013.5
6/15/2019 21:00,21,6,1.2,66,55,4.99,1012.9
6/15/2019 22:00,20.2,6,0.9,69,59,0.79,1013.3
6/15/2019 23:00,19.8,6,1.3,56,57,0.37,1013.3
6/16/2019 0:00,20.2,6,1.8,109,49,0,1013.6
6/16/2019 1:00,19.6,6,1.9,95,50,0,1013.1
6/16/2019 2:00,19.2,6,1.4,109,53,0,1012.8
6/16/2019 3:00,18.8,6,1.5,136,58,0.27,1012.8
6/16/2019 4:00,18.5,6,2.4,146,59,5.38,1012.6
6/16/2019 5:00,18.1,6,2.8,136,64,26.13,1012.7
6/16/2019 6:00,18.1,6,1.1,146,67,65.06,1013
6/16/2019 7:00,17.4,6,2.8,171,78,88.7,1013.3
6/16/2019 8:00,16.8,6,2.5,153,85,82.15,1013.8
6/16/2019 9:00,16.2,6,2.1,162,95,49.6,1014.4
6/16/2019 10:00,16.5,6,1,187,97,60.13,1014.9
6/16/2019 11:00,16.3,6,3.7,239,97,53.2,1015.6
6/16/2019 12:00,15.4,6,3.2,260,97,71.69,1016.3
6/16/2019 13:00,16.2,6,4,253,92,255.55,1017
6/16/2019 14:00,18.9,6,3.3,278,64,659.52,1017.3
6/16/2019 15:00,19.5,6,5.1,276,56,747.98,1017.7
6/16/2019 16:00,19.8,6,3,283,54,632.84,1017.8
6/16/2019 17:00,20.1,6,2.2,296,52,548.13,1017.5
6/16/2019 18:00,19.5,6,3.3,249,56,259.61,1017.7
6/16/2019 19:00,18.2,6,2.3,259,63,149.82,1017.8
6/16/2019 20:00,17.2,6,1.3,324,70,68.17,1017.6
6/16/2019 21:00,16.2,6,0.9,347,73,38.84,1017.9
6/16/2019 22:00,14.9,6,1.5,299,87,4.27,1018.2
6/16/2019 23:00,14.8,6,1.6,288,86,0.05,1018.5
6/17/2019 0:00,14.4,6,1.9,255,86,0,1018.6
6/17/2019 1:00,13.9,6,2.2,259,90,0,1018.9
6/17/2019 2:00,13.7,6,0.9,225,92,0,1018.8
6/17/2019 3:00,13.4,6,0.9,212,92,0.25,1018.9
6/17/2019 4:00,12.9,6,0,0,90,14.06,1019.2
6/17/2019 5:00,14.4,6,1.1,186,85,91.54,1019.2
6/17/2019 6:00,15.1,6,3.2,238,78,190.81,1019.4
6/17/2019 7:00,16.2,6,3.4,232,68,334.93,1019.5
6/17/2019 8:00,17.1,6,3.3,233,57,477.26,1019.7
6/17/2019 9:00,18.1,6,3,208,58,602.56,1019.9
6/17/2019 10:00,18.4,6,3.5,202,55,705.88,1019.9
6/17/2019 11:00,18.8,6,3.5,213,57,784.34,1020
6/17/2019 12:00,19.6,6,4.7,246,60,801.25,1020
6/17/2019 13:00,19.1,6,3.9,199,69,544.11,1020
6/17/2019 14:00,20.3,6,4.3,184,63,801.86,1019.7
6/17/2019 15:00,20.9,6,3.8,189,58,734.53,1019.4
6/17/2019 16:00,20.8,6,3.9,197,62,570.5,1019.3
6/17/2019 17:00,19.7,6,4.6,194,68,297.56,1019.2
6/17/2019 18:00,20.2,6,3,209,71,300.37,1019.1
6/17/2019 19:00,19.9,6,3.4,244,64,261,1019.1
6/17/2019 20:00,19.1,6,3.2,241,65,104.43,1019.1
6/17/2019 21:00,18.8,6,2.1,236,66,19.13,1019.3
6/17/2019 22:00,18.3,6,1.1,207,70,2.19,1019.2
6/17/2019 23:00,17.5,6,1.1,189,75,0.01,1019.1
6/18/2019 0:00,17.1,6,1.8,193,81,0,1019
6/18/2019 1:00,15.8,6,1.4,131,87,0,1018.8
6/18/2019 2:00,15.6,6,0.9,153,84,0,1018.6
6/18/2019 3:00,15.6,6,2.7,162,87,0.57,1018.3
6/18/2019 4:00,15.5,6,2.2,165,90,10.49,1018.1
6/18/2019 5:00,16.1,6,2.4,155,88,31.68,1017.5
6/18/2019 6:00,17.7,6,3.1,151,74,141.38,1017.1
6/18/2019 7:00,18.2,6,3.7,160,74,169.49,1016.8
6/18/2019 8:00,20.4,6,4.8,165,67,332.32,1016.4
6/18/2019 9:00,20.3,6,4.6,188,61,182.17,1016.7
6/18/2019 10:00,21.2,6,4.7,178,61,211.66,1016.2
6/18/2019 11:00,21.9,6,5.3,180,59,368.39,1016
6/18/2019 12:00,23.1,6,6.7,186,54,683.29,1015.8
6/18/2019 13:00,24.3,6,5.6,189,53,766.87,1015.4
6/18/2019 14:00,24.2,6,5.5,210,55,731.76,1015.2
6/18/2019 15:00,24.4,6,4.2,202,57,631.73,1014.5
6/18/2019 16:00,22.5,6,4.7,205,59,368.18,1014.5
6/18/2019 17:00,21.5,6,4.3,223,65,233.11,1014.2
6/18/2019 18:00,20.7,6,3.9,201,70,128.09,1013.7
6/18/2019 19:00,20.1,6,1.3,223,75,51.34,1013.4
6/18/2019 20:00,20.1,6,0.7,199,71,48.36,1013.1
6/18/2019 21:00,19.9,6,1,148,77,13.66,1013.2
6/18/2019 22:00,19.6,6,0.8,176,80,3.59,1013
6/18/2019 23:00,18.9,6,0.8,155,83,0.48,1012.9
6/19/2019 0:00,18.4,6,1.1,165,86,0,1012.7
6/19/2019 1:00,17.7,6,0.9,190,90,0,1012.6
6/19/2019 2:00,17.3,6,0.9,295,94,0.32,1012.5
6/19/2019 3:00,16.7,6,0.9,359,95,2.29,1012.3
6/19/2019 4:00,16.6,6,1,332,94,8.1,1012.3
6/19/2019 5:00,17.2,6,0.9,16,93,38.05,1012.2
6/19/2019 6:00,17.7,6,1.3,13,90,72.98,1011.8
6/19/2019 7:00,18.4,6,0.9,159,83,126.4,1011.8
6/19/2019 8:00,19.6,6,1.2,150,80,294.96,1011.7
6/19/2019 9:00,22.3,6,1.2,167,71,532.32,1011.3
6/19/2019 10:00,23.2,6,1.3,159,67,668.18,1011
6/19/2019 11:00,22.7,6,2.2,245,70,378.39,1010.8
6/19/2019 12:00,24.7,6,2.8,182,61,776.52,1010.4
6/19/2019 13:00,26.1,6,3.3,245,52,815.37,1009.8
6/19/2019 14:00,26.8,6,2.4,227,47,772.85,1009.5
6/19/2019 15:00,26.6,6,2.7,227,47,642.52,1008.5
6/19/2019 16:00,27.1,6,3.4,165,41,636.02,1008.1
6/19/2019 17:00,26.9,6,3.9,186,47,506.33,1007.2
6/19/2019 18:00,25.7,6,4.8,169,44,279.26,1006.6
6/19/2019 19:00,25.4,6,3.3,172,44,93.11,1006.4
6/19/2019 20:00,24.7,6,3.3,154,47,42.24,1006.1
6/19/2019 21:00,23.7,6,1.9,147,52,14,1006.1
6/19/2019 22:00,22.8,6,2.8,128,58,0.81,1005.7
6/19/2019 23:00,22.6,6,3.3,147,58,0.01,1005.4
6/20/2019 0:00,22.3,6,4.7,169,60,0,1006
6/20/2019 1:00,21.2,6,4.9,171,70,0,1005.9
6/20/2019 2:00,20,6,2.4,160,76,0,1005.2
6/20/2019 3:00,19.6,6,0.7,127,77,0.19,1004.7
6/20/2019 4:00,19.2,6,2,159,80,3.57,1005.2
6/20/2019 5:00,19.7,6,2,161,77,52.02,1005.1
6/20/2019 6:00,20.2,6,2.2,176,75,115.38,1004.9
6/20/2019 7:00,20.3,6,3.7,175,74,216.32,1004.5
6/20/2019 8:00,20.1,6,2.8,210,78,214.78,1004.9
6/20/2019 9:00,18.4,6,2.5,205,90,63.9,1005.5
6/20/2019 10:00,18.7,6,0.7,166,92,101.43,1005.2
6/20/2019 11:00,19.9,6,3.3,188,74,311.49,1005.8
6/20/2019 12:00,20.2,6,3.4,246,76,342.85,1006.2
6/20/2019 13:00,20.9,6,3.2,198,72,458.4,1006.2
6/20/2019 14:00,19.1,6,4,215,82,281.22,1006.4
6/20/2019 15:00,18.6,6,3.6,218,83,167.94,1006.6
6/20/2019 16:00,19.3,6,3.4,208,80,180.43,1007
6/20/2019 17:00,18,6,2.5,206,90,177.81,1007
6/20/2019 18:00,16.9,6,3.2,276,89,106.76,1007.6
6/20/2019 19:00,16,6,4.1,273,90,30.8,1008.6
6/20/2019 20:00,15.9,6,3.1,272,88,20.35,1009.2
6/20/2019 21:00,15.3,6,4.3,271,81,8.71,1009.8
6/20/2019 22:00,14.8,6,3.8,264,78,1.15,1010.4
6/20/2019 23:00,14.7,6,3.3,257,79,0.37,1010.9
6/21/2019 0:00,14.7,6,2.5,255,80,0,1011.3
6/21/2019 1:00,14.5,6,3.4,255,80,0,1011.2
6/21/2019 2:00,14.4,6,4.3,263,81,0,1011.3
6/21/2019 3:00,14.4,6,3.1,251,80,0.66,1011.5
6/21/2019 4:00,14.6,6,3.8,244,81,14.56,1011.7
6/21/2019 5:00,15,6,3.8,237,79,68.42,1011.9
6/21/2019 6:00,15.3,6,4.3,245,78,150.08,1012.3
6/21/2019 7:00,15.6,6,4.1,243,76,154.84,1012.8
6/21/2019 8:00,16,6,4.3,240,71,248.15,1013.1
6/21/2019 9:00,17.1,6,5,248,57,587.23,1013.7
6/21/2019 10:00,17.2,6,4.5,249,55,739.52,1013.9
6/21/2019 11:00,17.5,6,4.1,220,53,719.67,1014.1
6/21/2019 12:00,18.6,6,4.4,245,47,735.79,1014.3
6/21/2019 13:00,19.2,6,3.6,242,41,812.4,1014.4
6/21/2019 14:00,17.9,6,2.9,210,48,688.48,1014.3
6/21/2019 15:00,16.8,6,4.6,195,63,218.11,1014.5
6/21/2019 16:00,14,6,3.1,274,81,88.23,1014.9
6/21/2019 17:00,15,6,3.6,267,62,218,1014.8
6/21/2019 18:00,14.2,6,3.2,222,67,41.89,1014.9
6/21/2019 19:00,13.6,6,2.8,215,74,76.71,1015.3
6/21/2019 20:00,13.7,6,2.7,210,72,76.29,1015.4
6/21/2019 21:00,13.8,6,4.5,258,78,13.38,1015.8
6/21/2019 22:00,13.3,6,4.9,251,79,3.24,1016.3
6/21/2019 23:00,13.4,6,5.1,257,78,1,1016.7
6/22/2019 0:00,13.2,6,5,250,76,0,1017.2
6/22/2019 1:00,13.3,6,5.8,258,73,0,1017.5
